TABLE_NAME	COLUMN_NAME
LDUWGRADE_PICCH	UWGRADE
LDUWUSER	UWTYPE
LDUWUSER	USERCODE
LDVARIFY	CIRCBM
LDVIPINFO	CUSTOMERNO
LDWNACCOUNTCODE	ENDDATE
LDWNACCOUNTCODE	STARTDATE
LDWNACCOUNTCODE	RISKCODE
LDWNACCOUNTCODE	SALECHNL
LDWNACCOUNTCODE	BATCH_NO
LDWORKCALENDAR	CALSN
LDZFJCCODE	CODE1
LDZFJCCODE	CODE
LDZFJCCODE	CODETYPE
LEEDORITEM	SERIALNO
LEINSPECTFILEPACKAGE	PACKAGENO
LEINSPECTTRACE	TRACENO
LEPAYPLATFORMLOG	PAYSERIALNO
LEPAYPLATFORMLOGB	PAYSERIALNO
LERETURNFROMPAYPLATFORM	POLNO
LERETURNFROMPAYPLATFORM	PAYCODE
LERETURNFROMPAYPLATFORM	DEALTYPE
LERETURNFROMPAYPLATFORM	PAYSERIALNO
LERETURNFROMPAYPLATFORMB	POLNO
LERETURNFROMPAYPLATFORMB	PAYCODE
LERETURNFROMPAYPLATFORMB	DEALTYPE
LERETURNFROMPAYPLATFORMB	PAYSERIALNO
LESENDTOPAYPLATFORM	POLNO
LESENDTOPAYPLATFORM	PAYCODE
LESENDTOPAYPLATFORM	DEALTYPE
LESENDTOPAYPLATFORM	PAYSERIALNO
LESENDTOPAYPLATFORMB	POLNO
LESENDTOPAYPLATFORMB	PAYCODE
LESENDTOPAYPLATFORMB	DEALTYPE
LESENDTOPAYPLATFORMB	PAYSERIALNO
LESENDTOTRANS	PAYSERIALNO
LESENDTOTRANSTRACC	SENDNO
LESENDTOTRANSTRACC	PAYSERIALNO
LETRADETYPE	TRADETYPE
LETRADETYPE	COMPANYCODE
LETRANSFERMONEY	SERIALNO
LETRANSORDERSTATUS	SERIALNO
LETRANSSTATUS	INSTITUTIONCODE
LETRANSSTATUS	TRANSTYPE
LETRANSSTATUS	TRANSREFGUID
LETRANSTYPE	TRANSTYPE
LETRANSTYPE	INSTITUTIONCODE
LEVEL_108	DUTYCODE
LEVEL_1081	DUTYCODE
LEVEL_1082	DUTYCODE
LEVEL_1083	DUTYCODE
LFACTUARY	REPORTDATE
LFACTUARY	PERSONPOLFLAG
LFACTUARY	REPORTFLAG
LFACTUARY	RESERVEFLAG
LFACTUARY	MANAGECOM
LFACTUARY	RISKCODE
LFACTUARYADMIT	SUBJECTCODE
LFACTUARYADMIT	STATMON
LFACTUARYADMIT	STATYEAR
LFACTUARYADMIT	REPTYPE
LFACTUARYADMIT	RISKCODE
LFACTUARYADMIT	MANAGECOM
LFACTUARYMODE	ITEMRELATYPE
LFACTUARYMODE	ITEMCODE
LFACTUARYXML	STATMON
LFACTUARYXML	STATYEAR
LFACTUARYXML	REPTYPE
LFACTUARYXML	ITEMCODE
LFACTUARYXML	COMCODE
LFACUARYXML	STATMON
LFACUARYXML	STATYEAR
LFACUARYXML	REPTYPE
LFACUARYXML	ITEMCODE
LFAGENT	REPORTDATE
LFAGENT	MANAGECOM
LFCAGENT_INFO	AGENTNO
LFCAGT_CODE	AGT_CODE
LFCALMODE	CALCODE
LFCCLAIM_MAIN	POLNO
LFCCLAIM_MAIN	CASENO
LFCHARGE	REPORTDATE
LFCHARGE	SALECHNL
LFCHARGE	RISKCODE
LFCHARGE	MANAGECOM
LFCHARGEMODE	RISKCODE
LFCHARGEMODE	FINITEMCODE
LFCHECKFIELD	SERIALNO
LFCKERROR	SERIALNO
LFCOM	MANAGECOM
LFCOMFIN	COMFIN
LFCOMISC	COMCODEISC
LFCOMTOFINCOM	COMCODEFIN
LFCOMTOFINCOM	COMCODE
LFCOMTOISCCOM	COMCODEISC
LFCOMTOISCCOM	COMCODE
LFCOMTOISCCOM2	COMCODEISC
LFCOMTOISCCOM2	COMCODE
LFCONTSALLLOG	SERIALNO
LFCONTSALLREPORT	SEARCH_ID
LFCONTSALLREPORT	BATCHN_O
LFCPLAN_INFO	PLAN_CODE
LFDATE	STATMON
LFDATE	REPTYPE
LFDESBMODE	ITEMTYPE
LFDESBMODE	ITEMNUM
LFDESBMODE	ITEMCODE
LFDESBMODE2	ITEMNUM
LFDESBMODE2	ITEMCODE
LFEMPLOYEE	MANAGEFLAG
LFEMPLOYEE	SEX
LFEMPLOYEE	REPORTDATE
LFEMPLOYEE	MANAGECOM
LFFINACE	REPORTDATE
LFFINACE	SEVENSUBJECTNO
LFFINACE	SIXSUBJECTNO
LFFINACE	FIVESUBJECTNO
LFFINACE	FOURSUBJECTNO
LFFINACE	THIRDSUBJECTNO
LFFINACE	SECENDSUBJECTNO
LFFINACE	FIRSTSUBJECTNO
LFFINACE	MANAGECOM
LFFINBASE	REPORTDATE
LFFINBASE	ITEMCODE
LFFINBASE	FINCOMCODE
LFFINCOMTOISCCOM	COMCODEISC
LFFINCOMTOISCCOM	FINCOMCODE
LFFINXML	REPORTDATE
LFFINXML	ITEMCODE
LFFINXML	FINCOMCODE
LFITEMFACTOR	ITEMTYPE
LFITEMFACTOR	DOWNITEMCODE
LFITEMFACTOR	ITEMCODE
LFITEMRELA	ITEMCODE
LFITEMRELAB	ITEMCODE
LFPRODUCTXML	REPORTDATE
LFPRODUCTXML	ITEMCODE
LFPRODUCTXML	COMCODEISC
LFREINSURE	REPORTDATE
LFREINSURE	CESSFEETYPE
LFREINSURE	AGENTCOMFLAG
LFREINSURE	ANNULFLAG
LFREINSURE	PERSONPOLFLAG
LFREINSURE	SALECHNL
LFREINSURE	INOUTFLAG
LFREINSURE	PROTITEM
LFREINSURE	REINSURLOCAL
LFREINSURE	REINSURITEM
LFREINSURE	MANAGECOM
LFREINSURE	RISKCODE
LFREINSUREXML	STATMON
LFREINSUREXML	STATYEAR
LFREINSUREXML	REPTYPE
LFREINSUREXML	ITEMCODE
LFREINSUREXML	COMCODE
LFREPORTFIELD	CALTYPE
LFREPORTFIELD	SERIALNO
LFRISK	RISKVER
LFRISK	RISKCODE
LFRISKAPP	REPORTDATE
LFRISKAPP	PERSONPOLFLAG
LFRISKAPP	FIRSTPAYFLAG
LFRISKAPP	SALECHNL
LFRISKAPP	PAYINTV
LFRISKAPP	MANAGECOM
LFRISKAPP	RISKCODE
LFRISKAPPCORE	FEETYPE
LFRISKAPPCORE	SICKTYPE
LFRISKAPPCORE	MEASUREMENTTYPE
LFRISKAPPCORE	REPORTDATE
LFRISKAPPCORE	PERSONPOLFLAG
LFRISKAPPCORE	FIRSTPAYFLAG
LFRISKAPPCORE	SALECHNL
LFRISKAPPCORE	PAYINTV
LFRISKAPPCORE	MANAGECOM
LFRISKAPPCORE	RISKCODE
LFRISKAPPSUB	FEETYPE
LFRISKAPPSUB	SICKTYPE
LFRISKAPPSUB	MEASUREMENTTYPE
LFRISKAPPSUB	REPORTDATE
LFRISKAPPSUB	PERSONPOLFLAG
LFRISKAPPSUB	FIRSTPAYFLAG
LFRISKAPPSUB	SALECHNL
LFRISKAPPSUB	PAYINTV
LFRISKAPPSUB	MANAGECOM
LFRISKAPPSUB	RISKCODE
LFRISKGET	REPORTDATE
LFRISKGET	GETFLAG
LFRISKGET	SALECHNL
LFRISKGET	PAYINTV
LFRISKGET	MANAGECOM
LFRISKGET	RISKCODE
LFRISKSALEDAILY	DAY
LFRISKSALEDAILY	MONTH
LFRISKSALEDAILY	YEAR
LFRISKSALEDAILY	RISKCODE
LFRISKSALEDAILY	SALECHNL
LFRISKSALEDAILY	MANAGECOM
LFRLXML	STATMON
LFRLXML	STATYEAR
LFRLXML	REPTYPE
LFRLXML	ITEMCODE
LFRLXML	COMCODEISC
LFTAX	REPORTDATE
LFTAX	TAXTYPE
LFTAX	MANAGECOM
LFTZXML	STATMON
LFTZXML	STATYEAR
LFTZXML	REPTYPE
LFTZXML	ITEMCODE
LFTZXML	COMCODE
LFWAGE	REPORTDATE
LFWAGE	FIRLASTTYPE
LFWAGE	WAGETYPE
LFWAGE	MANAGECOM
LFXMLCOLL	STATMON
LFXMLCOLL	STATYEAR
LFXMLCOLL	REPTYPE
LFXMLCOLL	ITEMCODE
LFXMLCOLL	COMCODEISC
LFXMLCOLLB	STATMON
LFXMLCOLLB	STATYEAR
LFXMLCOLLB	REPTYPE
LFXMLCOLLB	ITEMCODE
LFXMLCOLLB	COMCODEISC
LFXMLDESB	ITEMTYPE
LFXMLDESB	ITEMCODE
LGAPPEAL	APPEALNO
LGBUSINESSURL	STATUSNO
LGBUSINESSURL	TYPENO
LGCALLANSWER	ANSWERNO
LGCALLANSWER	QUESTIONNO
LGCALLBACK	CALLTASKNO
LGCALLQUSTION	QUESTIONNO
LGCALLRECORD	QUESTIONNO
LGCALLRECORD	CALLTASKNO
LGGROUP	GROUPNO
LGGROUPMEMBER	MEMBERNO
LGGROUPMEMBER	GROUPNO
LGINQUIREINFO	INQUIRENO
LGPHONEANWSER	PHONEITEMNO
LGPHONEANWSER	PHONEWORKNO
LGSCANRELATION	SCANNO
LGWORK	WORKNO
LGWORKBOX	WORKBOXNO
LGWORKREMARK	REMARKNO
LGWORKREMARK	NODENO
LGWORKREMARK	WORKNO
LGWORKTRACE	NODENO
LGWORKTRACE	WORKNO
LGWORKTYPE	WORKTYPENO
LHACCREPORTLOG	INSUACCNO
LHACCREPORTLOG	CONTNO
LHAFFIXSERVEIC	AFFIXFILECODE
LHAFFIXSERVEIC	FDSNO
LHCALMODE	TYPE
LHCALMODE	CALCODE
LHCLAIMFEEDETAIL	FEEDETAILNO
LHCLAIMFEEDETAIL	FEEITEMCODE
LHCLAIMFEEDETAIL	MAINFEENO
LHCLAIMFEEDETAIL	CLMNO
LHCLAIMFEEDETAIL	SERIALNO
LHCLAIMFEEDETAILTEMP	FEEDETAILNO
LHCLAIMFEEDETAILTEMP	FEEITEMCODE
LHCLAIMFEEDETAILTEMP	MAINFEENO
LHCLAIMFEEDETAILTEMP	CLMNO
LHCLAIMFEEDETAILTEMP	SERIALNO
LHCLAIMOPERATION	OPERATIONCODE
LHCLAIMOPERATION	MAINFEENO
LHCLAIMOPERATION	CLMNO
LHCLAIMOPERATION	SERIALNO
LHCLAIMRECEIPTFEE	RECEIPTFEETYPE
LHCLAIMRECEIPTFEE	MAINFEENO
LHCLAIMRECEIPTFEE	CLMNO
LHCLAIMRECEIPTFEE	SERIALNO
LHCLAIMWESTERNMEDI	MEDITYPE
LHCLAIMWESTERNMEDI	MAINFEENO
LHCLAIMWESTERNMEDI	CLMNO
LHCLAIMWESTERNMEDI	SERIALNO
LHCOMMENDHOSPITAL	HOSPITALCODE
LHCONT	CONTNO
LHCOUNTRMEDICAITEM	MEDICAITEMCODE
LHCUSTOMDISEAS	DISEASNO
LHCUSTOMDISEAS	CUSTOMERNO
LHCUSTOMFAMILYDISEAS	DISEASCODE
LHCUSTOMFAMILYDISEAS	FAMILYCODE
LHCUSTOMFAMILYDISEAS	CUSTOMERNO
LHCUSTOMGYM	GYMITEMCODE
LHCUSTOMGYM	CUSTOMERNO
LHCUSTOMHEALTHSTATUS	HEALTHNO
LHCUSTOMHEALTHSTATUS	CUSTOMERNO
LHCUSTOMINHOSPITAL	INHOSPITNO
LHCUSTOMINHOSPITAL	CUSTOMERNO
LHCUSTOMOPS	OPSNO
LHCUSTOMOPS	CUSTOMERNO
LHDCONT	CONTNO
LHDISEASE	IDCCODE
LHDSYTRANLOG	SERIALNO
LHDUPLOADTRACE	SERIALNO
LHFACTORYSET	CALCODE
LHFACTORYSET	OTHERNOTYPE
LHFACTORYSET	OTHERNO
LHFACTORYSET	POLNO
LHFACTORYSET	GRPPOLNO
LHFACTORYSET	CONTNO
LHFAMILYDOCTORSERVICE	FDSNO
LHFDOCTORCUSTORMRELA	CUSTOMERNO
LHFDOCTORCUSTORMRELA	FAMILYDOCTORNO
LHGRPCONTEXT	REMITTEDPARTNO
LHICDOPSTYPE	ICDENDCODE
LHICDOPSTYPE	ICDBEGINCODE
LHICDOPSTYPE	OPSTYPELEVEL
LHINSURED	INSUREDNO
LHINSURED	CONTNO
LHISSUEUNIT	ICDCODE
LHMEDICAFEECLASS	MEDICAFEECODE
LHOPERATION	ICDCODE
LHPOLICYTRANSFEROUT	SEQUENCENO
LHPOLICYTRANSFEROUT	BATCHNO
LHSTATUTE	STATUTENO
LHSURPLUSRETURN	CONTNO
LHSURPLUSRETURN	POLNO
LHSURPLUSRETURN	FISCALYEAR
LHSURPLUSRETURNPARAM	RISKCODE
LHSURPLUSRETURNPARAM	FISCALYEAR
LHSYTRANLOG	SERIALNO
LHUPLOADTRACE	SERIALNO
LIACCBILL	REFEFLAG
LIACCBILL	FEEFINATYPE
LIACCBILL	FEEOPERATIONTYPE
LIACCERR	ERRNO
LIACCERR	BATCHNO
LIACCITEM	REFEFLAG
LIACCITEM	FEEFINATYPE
LIACCITEM	FEEOPERATIONTYPE
LIACCLOG	BATCHNO
LIACTUARYBUFFER	PEOPLENO
LIACTUARYBUFFER	RISKCODE
LIACTUARYBUFFER	GRPCONTNO
LIACTUARYBUFFER	CONTNO
LIACTUARYBUFFER_LOG	POLNO
LIACTUARYBUFFER_LOG	PEOPLENO
LIACTUARYBUFFER_LOG	RISKCODE
LIACTUARYBUFFER_LOG	GRPCONTNO
LIACTUARYBUFFER_LOG	CONTNO
LIBANKACCNO	BANKCODE
LIBANKACCNO	COMCODE
LIBANKACCNO	ACCTYPE
LIBANKACCNO	BANKACCNO
LICODEMAPP	ACCCODE
LICODEMAPP	SYSTEMCODE
LICODEMAPP	CODETYPE
LIITEMELEM	ACCCODE
LIKOST	SYNCOM
LIMITRULE	RULECODE
LINSHI_LCCONT	CONTNO
LIRISKTYPE	RISKCODE
LITRANDELLOG	SERINO
LITRANERR	SERIALNO
LITRANINFO	POLNO
LITRANINFO	BUSSNO
LITRANINFO	BILLID
LITRANINFO	BATCHNO
LITRANLOG	BATCHNO
LITRANUPDATELOG	SERINO
LIVERTIFY	SUBJECTNAME
LJABONUSGET	FEEFINATYPE
LJABONUSGET	PAYMODE
LJABONUSGET	BONUSYEAR
LJABONUSGET	OTHERNOTYPE
LJABONUSGET	OTHERNO
LJABONUSGET	ACTUGETNO
LJAGET	CURRENCY
LJAGET	ACTUGETNO
LJAGETCLAIM	POLNO
LJAGETCLAIM	GETDUTYCODE
LJAGETCLAIM	GETDUTYKIND
LJAGETCLAIM	DUTYCODE
LJAGETCLAIM	FEEFINATYPE
LJAGETCLAIM	SUBFEEOPERATIONTYPE
LJAGETCLAIM	FEEOPERATIONTYPE
LJAGETCLAIM	ACTUGETNO
LJAGETDRAW	GETNOTICENO
LJAGETDRAW	FEEFINATYPE
LJAGETDRAW	GETDUTYCODE
LJAGETDRAW	GETDUTYKIND
LJAGETDRAW	DUTYCODE
LJAGETDRAW	POLNO
LJAGETDRAW	ACTUGETNO
LJAGETENDORSE	SUBFEEOPERATIONTYPE
LJAGETENDORSE	PAYPLANCODE
LJAGETENDORSE	DUTYCODE
LJAGETENDORSE	OTHERNO
LJAGETENDORSE	POLNO
LJAGETENDORSE	FEEFINATYPE
LJAGETENDORSE	FEEOPERATIONTYPE
LJAGETENDORSE	ENDORSEMENTNO
LJAGETENDORSE	ACTUGETNO
LJAGETOTHER	CURRENCY
LJAGETOTHER	OTHERNOTYPE
LJAGETOTHER	OTHERNO
LJAGETOTHER	ACTUGETNO
LJAGETTEMPFEE	CURRENCY
LJAGETTEMPFEE	RISKCODE
LJAGETTEMPFEE	TEMPFEENO
LJAGETTEMPFEE	ACTUGETNO
LJAGETWAGE	ACTUGETNO
LJAGETWAGE	SERIALNO
LJAPAY	CURRENCY
LJAPAY	PAYNO
LJAPAYBAK	PAYNO
LJAPAYCLAIM	POLNO
LJAPAYCLAIM	GETDUTYCODE
LJAPAYCLAIM	GETDUTYKIND
LJAPAYCLAIM	DUTYCODE
LJAPAYCLAIM	FEEFINATYPE
LJAPAYCLAIM	SUBFEEOPERATIONTYPE
LJAPAYCLAIM	FEEOPERATIONTYPE
LJAPAYCLAIM	ACTUGETNO
LJAPAYCONT	PAYNO
LJAPAYCONT	CONTNO
LJAPAYGRP	PAYTYPE
LJAPAYGRP	PAYNO
LJAPAYGRP	PAYCOUNT
LJAPAYGRP	GRPPOLNO
LJAPAYPERSON	PAYTYPE
LJAPAYPERSON	PAYPLANCODE
LJAPAYPERSON	DUTYCODE
LJAPAYPERSON	PAYNO
LJAPAYPERSON	PAYCOUNT
LJAPAYPERSON	POLNO
LJAPAYPERSONBAK	PAYTYPE
LJAPAYPERSONBAK	PAYPLANCODE
LJAPAYPERSONBAK	DUTYCODE
LJAPAYPERSONBAK	PAYNO
LJAPAYPERSONBAK	PAYCOUNT
LJAPAYPERSONBAK	POLNO
LJCERTIFYGET	ACTUGETNO
LJCERTIFYGETAGENT	AGENTCODE
LJCERTIFYGETAGENT	FEEFINATYPE
LJCERTIFYGETAGENT	ACTUGETNO
LJCERTIFYPAY	AGENTCODE
LJCERTIFYPAY	GETNOTICENO
LJCERTIFYTEMPFEE	IDNO
LJCERTIFYTEMPFEE	GETNOTICENO
LJFIGET	CURRENCY
LJFIGET	PAYMODE
LJFIGET	ACTUGETNO
LJINSUREACCPRESETTLEMENT	RISKCODE
LJINSUREACCPRESETTLEMENT	POLNO
LJINSUREACCPRESETTLEMENT	CONTNO
LJINSUREACCPRESETTLEMENT	YEARMONTH
LJINVOICEFORPRIP	PUSHDATE
LJINVOICEFORPRIP	SUBFEECODE
LJINVOICEFORPRIP	INVOICECODE
LJINVOICEFORPRIP	INVOICENO
LJLISTINVESTMENT	RISKTYPE
LJLISTINVESTMENT	SERIALNO
LJRNSIGNINFO	CONTNO
LJRNSIGNINFO	ACTUGETNO
LJSGET	CURRENCY
LJSGET	GETNOTICENO
LJSGETCLAIM	GETDUTYCODE
LJSGETCLAIM	GETDUTYKIND
LJSGETCLAIM	DUTYCODE
LJSGETCLAIM	POLNO
LJSGETCLAIM	FEEFINATYPE
LJSGETCLAIM	SUBFEEOPERATIONTYPE
LJSGETCLAIM	FEEOPERATIONTYPE
LJSGETCLAIM	GETNOTICENO
LJSGETDRAW	GETDUTYCODE
LJSGETDRAW	GETDUTYKIND
LJSGETDRAW	DUTYCODE
LJSGETDRAW	POLNO
LJSGETDRAW	GETNOTICENO
LJSGETENDORSE	SUBFEEOPERATIONTYPE
LJSGETENDORSE	PAYPLANCODE
LJSGETENDORSE	DUTYCODE
LJSGETENDORSE	OTHERNO
LJSGETENDORSE	POLNO
LJSGETENDORSE	FEEFINATYPE
LJSGETENDORSE	FEEOPERATIONTYPE
LJSGETENDORSE	ENDORSEMENTNO
LJSGETENDORSE	GETNOTICENO
LJSGETOTHER	CURRENCY
LJSGETOTHER	OTHERNOTYPE
LJSGETOTHER	OTHERNO
LJSGETOTHER	GETNOTICENO
LJSGETTEMPFEE	CURRENCY
LJSGETTEMPFEE	RISKCODE
LJSGETTEMPFEE	TEMPFEENO
LJSGETTEMPFEE	GETNOTICENO
LJSPAY	CURRENCY
LJSPAY	GETNOTICENO
LJSPAYB	CURRENCY
LJSPAYB	GETNOTICENO
LJSPAYCLAIM	POLNO
LJSPAYCLAIM	GETDUTYCODE
LJSPAYCLAIM	GETDUTYKIND
LJSPAYCLAIM	DUTYCODE
LJSPAYCLAIM	FEEFINATYPE
LJSPAYCLAIM	SUBFEEOPERATIONTYPE
LJSPAYCLAIM	FEEOPERATIONTYPE
LJSPAYCLAIM	GETNOTICENO
LJSPAYCONT	GETNOTICENO
LJSPAYCONT	CONTNO
LJSPAYGRP	PAYTYPE
LJSPAYGRP	GETNOTICENO
LJSPAYGRP	PAYCOUNT
LJSPAYGRP	GRPPOLNO
LJSPAYPERSON	PAYTYPE
LJSPAYPERSON	PAYPLANCODE
LJSPAYPERSON	DUTYCODE
LJSPAYPERSON	PAYAIMCLASS
LJSPAYPERSON	PAYCOUNT
LJSPAYPERSON	POLNO
LJSPAYPERSONB	PAYTYPE
LJSPAYPERSONB	PAYPLANCODE
LJSPAYPERSONB	DUTYCODE
LJSPAYPERSONB	PAYAIMCLASS
LJSPAYPERSONB	PAYCOUNT
LJSPAYPERSONB	POLNO
LJSPAYRN	RISKCODE
LJSPAYRN	POLNO
LJSPAYRN	CONTNO
LJSPAYRN	YEARMONTH
LJTEMPFEE	CURRENCY
LJTEMPFEE	RISKCODE
LJTEMPFEE	TEMPFEETYPE
LJTEMPFEE	TEMPFEENO
LJTEMPFEEBAK	RISKCODE
LJTEMPFEEBAK	TEMPFEETYPE
LJTEMPFEEBAK	TEMPFEENO
LJTEMPFEECLASS	CURRENCY
LJTEMPFEECLASS	CHEQUENO
LJTEMPFEECLASS	PAYMODE
LJTEMPFEECLASS	TEMPFEENO
LJTEMPFEECLASSBAK	CHEQUENO
LJTEMPFEECLASSBAK	PAYMODE
LJTEMPFEECLASSBAK	TEMPFEENO
LJTRANSSUSPENSION	CONTNO
LJTRANSSUSPENSIONTRACK	CONTNO
LJTRANSSUSPENSIONTRACK	SERIALNO
LJVATINVOICE	INVOICENO
LJVATINVOICE	INVOICECODE
LJVATINVOICE	PAYNO
LJVATINVOICEREFUND	BUSINESSNO
LJVATTRANSLOG	OTHERNO
LJVATTRANSLOG	REQSERIALNO
LJVATTRANSLOG	REQUESTTYPE
LKBALANCEDETAIL	BRNO
LKBALANCEDETAIL	BANKZONECODE
LKBALANCEDETAIL	BANKCODE
LKBALANCEDETAIL	TRANSRNO
LKCARDCODE	TYPE
LKCARDCODE	BANKCODE
LKCARDCODE	MANAGECOM
LKCODEMAPPING	BANKNODE
LKCODEMAPPING	ZONENO
LKCODEMAPPING	BANKCODE
LKCONTINFOFORDSF	CONTNO
LKCONTINFOFORDSFBACKUP	SERIALNO
LKCONTINFOFORDSFBACKUP	CONTNO
LKPOLINFOFORDSF	POLNO
LKPOLINFOFORDSFBACKUP	SERIALNO
LKPOLINFOFORDSFBACKUP	POLNO
LKPROCESSDEF	PROCESSCODE
LKPROCESSLOG	BANKCODE
LKPROCESSLOG	ORITRANSNO
LKRISKAUTHORIZATION	BANKCODE
LKRISKAUTHORIZATION	MANAGECOM
LKRISKAUTHORIZATION	RISKCODE
LKSERVICEDESC	SERVICE
LKTRANSAUTHORIZATION	FUNCFLAG
LKTRANSAUTHORIZATION	BANKNODE
LKTRANSAUTHORIZATION	BANKBRANCH
LKTRANSAUTHORIZATION	BANKCODE
LKTRANSAUTHORIZATION	MANAGECOM
LKTRANSDEF	TRANSCODE
LKTRANSSTATUS	TRANSNO
LKTRANSSTATUS	BANKNODE
LKTRANSSTATUS	BANKBRANCH
LKTRANSSTATUS	BANKCODE
LKTRANSSTATUSDSF	TRANSNO
LKTRANSSTATUSDSF	BANKNODE
LKTRANSSTATUSDSF	BANKBRANCH
LKTRANSSTATUSDSF	BANKCODE
LLACCIDENT	ACCNO
LLACCIDENTSUB	CUSTOMERNO
LLACCIDENTSUB	ACCNO
LLACCIDENTTYPE	ACCIDENTNO
LLADDINSUREDAPP	APPLYNO
LLAFFIX	AFFIXCODE
LLAFFIX	AFFIXNO
LLAFFIX	CUSTOMERNO
LLAFFIX	RGTNO
LLANSWERINFO	SERIALNO
LLANSWERINFO	LOGNO
LLANSWERINFO	CONSULTNO
LLAPPCLAIMREASON	REASONCODE
LLAPPCLAIMREASON	CUSTOMERNO
LLAPPCLAIMREASON	RGTNO
LLAPPCLAIMREASON	CASENO
LLAPPEAL	APPEALNO
LLASKRELA	CONSULTNO
LLASKRELA	SUBRPTNO
LLBALANCE	CUSTOMERNO
LLBALANCE	GETDUTYCODE
LLBALANCE	GETDUTYKIND
LLBALANCE	DUTYCODE
LLBALANCE	POLNO
LLBALANCE	BATNO
LLBALANCE	FEEFINATYPE
LLBALANCE	SUBFEEOPERATIONTYPE
LLBALANCE	FEEOPERATIONTYPE
LLBALANCE	CLMNO
LLBALANCERELA	FINATYPE
LLBALANCERELA	SUBBALTYPE
LLBALANCERELA	BALTYPE
LLBAPPCLAIMREASON	REASONCODE
LLBAPPCLAIMREASON	CUSTOMERNO
LLBAPPCLAIMREASON	RGTNO
LLBAPPCLAIMREASON	CASENO
LLBAPPCLAIMREASON	EDITNO
LLBATCHREBACK	ID
LLBATCHREBACK	BATCHNO
LLBBALANCE	GETDUTYCODE
LLBBALANCE	GETDUTYKIND
LLBBALANCE	DUTYCODE
LLBBALANCE	POLNO
LLBBALANCE	BATNO
LLBBALANCE	FEEFINATYPE
LLBBALANCE	SUBFEEOPERATIONTYPE
LLBBALANCE	FEEOPERATIONTYPE
LLBBALANCE	CLMNO
LLBBALANCE	BACKNO
LLBBNF	CURRENCY
LLBBNF	FEEOPERATIONTYPE
LLBBNF	BNFNO
LLBBNF	INSUREDNO
LLBBNF	POLNO
LLBBNF	BNFKIND
LLBBNF	BATNO
LLBBNF	CASENO
LLBBNF	CLMNO
LLBBNF	BACKNO
LLBBNFGATHER	CURRENCY
LLBBNFGATHER	BNFNO
LLBBNFGATHER	INSUREDNO
LLBBNFGATHER	BNFKIND
LLBBNFGATHER	BATNO
LLBBNFGATHER	CASENO
LLBBNFGATHER	CLMNO
LLBBNFGATHER	BACKNO
LLBCASE	CUSTOMERNO
LLBCASE	CASENO
LLBCASE	EDITNO
LLBCONTSTATE	STARTDATE
LLBCONTSTATE	STATETYPE
LLBCONTSTATE	POLNO
LLBCONTSTATE	INSUREDNO
LLBCONTSTATE	CONTNO
LLBCONTSTATE	CLMNO
LLBCONTSTATE	BACKNO
LLBDUTY	DUTYCODE
LLBDUTY	POLNO
LLBDUTY	OPERATIONTYPE
LLBDUTY	CLMNO
LLBDUTY	BACKNO
LLBEXEMPT	PAYPLANCODE
LLBEXEMPT	DUTYCODE
LLBEXEMPT	POLNO
LLBEXEMPT	CLMNO
LLBEXEMPT	BACKNO
LLBGET	GETDUTYCODE
LLBGET	DUTYCODE
LLBGET	POLNO
LLBGET	OPERATIONTYPE
LLBGET	CLMNO
LLBGET	BACKNO
LLBNF	CURRENCY
LLBNF	FEEOPERATIONTYPE
LLBNF	BNFNO
LLBNF	INSUREDNO
LLBNF	POLNO
LLBNF	BNFKIND
LLBNF	BATNO
LLBNF	CASENO
LLBNF	CLMNO
LLBNFGATHER	CURRENCY
LLBNFGATHER	BNFNO
LLBNFGATHER	INSUREDNO
LLBNFGATHER	BNFKIND
LLBNFGATHER	BATNO
LLBNFGATHER	CASENO
LLBNFGATHER	CLMNO
LLCASE	CUSTOMERNO
LLCASE	CASENO
LLCASEACC	MASTERPOLNO
LLCASEACC	INSUACCNO
LLCASEACC	ACCTYPE
LLCASEACC	GETDUTYKIND
LLCASEACC	GETDUTYCODE
LLCASEACC	POLNO
LLCASEACC	CASENO
LLCASEBACK	BACKNO
LLCASEBACKREASON	REASON
LLCASEBACKREASON	CASENO
LLCASEBACKREASON	CASEBACKNO
LLCASEBACKUP	CASENO
LLCASEBATCH	SEQ
LLCASEBATCH	BATCHNO
LLCASECURE	CASENO
LLCASECURE	SERIALNO
LLCASEDRUG	CDSERIALNO
LLCASEINFO	CUSTOMERNO
LLCASEINFO	SERIALNO
LLCASEINFO	CASENO
LLCASEINFO	CLMNO
LLCASEOPTIME	SERIALNO
LLCASEPOLICY	POLNO
LLCASEPOLICY	CASENO
LLCASERECEIPT	FEEDETAILNO
LLCASERECEIPT	MAINFEENO
LLCASERECEIPT	CASENO
LLCASERECEIPT	CLMNO
LLCASERELA	SUBRPTNO
LLCASERELA	CASENO
LLCASERELA	CASERELANO
LLCASESPOTTRACE	SPOTMNGCOM
LLCASESPOTTRACE	CASENO
LLCLAIM	CLMNO
LLCLAIMACCOUNT	POLNO
LLCLAIMACCOUNT	GETDUTYCODE
LLCLAIMACCOUNT	ACCNO
LLCLAIMACCOUNT	DECLINENO
LLCLAIMACCOUNT	CLMNO
LLCLAIMBATCH	BATCHNO
LLCLAIMBILLERROR	SERIALNO
